feature,importance
filteredY_iqr,0.0010284418202278134
gyroY_kurtosis,0.0010127551120039668
filteredY_range,0.001008663252561635
filteredY_skew,0.0010083869278111224
gyroZ_rms,0.0010035398133231492
gyroX_skew,0.0009821177539525354
gyroX_median,0.0009782194221135353
filteredY_diff_mean,0.0009690829928784787
gyroZ_kurtosis,0.0009689229176103113
filteredX_diff_mean,0.0009510632749309834
accelY_kurtosis,0.0009254069075378183
accelX_diff_max,0.0009207084584827663
filteredX_range,0.0008927916864573324
gyroZ_max,0.0008709479693241803
filteredX_diff_max,0.0008675003920390346
accelY_skew,0.000857757308791121
accelX_peak_position,0.0008480567590065168
gyroY_peak_position,0.0007891255000051301
filteredX_iqr,0.000768132620049101
accelX_kurtosis,0.0007680988911410381
filteredX_peak_position,0.0007578520850596125
gyroY_skew,0.0007243189414768496
accelX_diff_mean,0.0006721770512567
filteredY_peak_position,0.0005655181917914747
