participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target
6,2,0,0,4.709,4709,-4.87,9.42,4.55,11.5393,1.0483,-0.4145,0.4691,24.63,64.69,359.5,1.6348,6.8664,3.5103,7.883,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,4.83,4830,-4.74,7.58,5.69,10.5972,0.6305,0.6796,1.7442,17.63,59.56,7.88,0.7948,6.9604,3.7976,7.9687,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,4.951,4951,-1.57,7.95,4.8,9.4185,-0.2727,1.4933,1.7628,2.56,59.19,16.69,0.4832,7.0908,3.9297,8.1213,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.075,5075,1.69,8.83,3.73,9.7333,-0.3796,1.633,1.9286,-13.44,61.94,22.81,0.6422,7.32,3.9034,8.3205,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.239,5239,5.58,7.67,3.34,10.0559,-0.0807,0.9937,2.1642,-37.75,64.81,37.25,1.2929,7.3661,3.8291,8.402,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.36,5360,5.05,5.56,2.6,7.9483,-0.0491,0.9501,2.1293,-51.69,65.06,46.88,1.788,7.1281,3.6672,8.2131,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.482,5482,9.54,1.92,1.56,9.8555,-0.3043,1.1246,2.4031,-71.13,62.69,63.81,2.8095,6.4418,3.3895,7.8025,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.602,5602,9.33,3.35,-0.16,9.9145,-0.2356,1.2228,0.1374,-77.75,89.69,68.81,3.6687,6.0344,2.9218,7.6427,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.723,5723,10.71,-0.07,-0.66,10.7305,-0.1669,0.5956,1.9559,-83.63,178.75,79.81,4.5966,5.23,2.4498,7.3812,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.845,5845,8.77,-0.05,-0.75,8.8022,-0.2727,-0.3349,1.1105,-81.06,-139.06,89.06,5.1465,4.5342,2.0281,7.1526,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,5.966,5966,10.39,-1.16,0.0,10.4546,0.3131,-0.7559,1.0897,-76.06,-99.25,96.0,5.8375,3.7839,1.7609,7.176,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,6.092,6092,7.98,-2.67,0.43,8.4258,0.6,-0.4112,0.5901,-71.5,-88.38,96.38,6.1198,2.9334,1.5855,6.9693,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,6.254,6254,8.12,-4.55,0.53,9.323,0.0513,-0.012,0.7799,-65.44,-88.75,97.31,6.3834,1.9473,1.4464,6.8287,P006_Dumbbell_Concentration_Curls_01.csv,1
6,2,0,0,6.375,6375,7.42,-4.39,0.39,8.6302,-0.2498,-0.1058,-0.1658,-63.06,-86.56,99.75,6.52,1.1122,1.3072,6.7421,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,6.496,6496,8.06,-2.99,0.7,8.6252,0.0644,-0.036,-1.2054,-68.0,-83.63,94.75,6.7229,0.5716,1.2272,6.8579,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,6.618,6618,8.74,-0.34,0.55,8.7639,0.3589,0.0491,-2.1369,-80.5,-78.81,80.5,6.9887,0.4515,1.1379,7.0951,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,6.744,6744,7.66,2.39,0.38,8.0332,0.3327,-0.3796,-2.3235,-83.44,5.88,62.94,7.0772,0.7069,1.0381,7.1878,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,6.866,6866,8.75,3.66,1.21,9.5615,0.0851,-0.9894,-2.1446,-69.19,66.56,49.44,7.2976,1.0961,1.0607,7.4553,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,6.987,6987,6.44,6.47,2.69,9.5169,-0.0109,-1.2152,-2.6344,-51.31,65.19,36.13,7.1846,1.8042,1.2754,7.5167,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.107,7107,4.21,8.65,3.78,10.3361,-0.6174,-0.6981,-2.1391,-33.44,68.38,23.31,6.7926,2.7063,1.6055,7.4861,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.27,7270,2.06,10.17,2.71,10.7246,-0.829,-0.1713,-1.4028,-18.06,76.19,13.56,6.169,3.6898,1.751,7.3985,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.392,7392,1.44,10.27,2.04,10.5692,-0.3316,-0.0229,-1.7748,-9.0,80.38,5.63,5.5458,4.5569,1.7891,7.3975,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.514,7514,-0.32,10.43,1.54,10.5479,-0.0491,-0.0196,-1.2097,0.94,81.69,355.38,4.7729,5.3309,1.7563,7.3677,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.637,7637,-1.65,10.5,1.65,10.7562,0.1265,-0.132,-0.9185,9.5,81.06,348.13,3.9265,6.012,1.7423,7.389,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.759,7759,-1.47,11.31,2.02,11.5826,0.0404,-0.0491,0.3087,10.88,80.5,347.88,3.2154,6.7102,1.7789,7.6504,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,7.879,7879,-0.86,11.06,1.95,11.2635,-0.1407,0.2716,1.5173,2.94,81.0,355.19,2.6783,7.2834,1.8014,7.9666,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.001,8001,0.94,10.72,1.59,10.878,-0.228,0.624,1.7901,-9.13,82.5,4.31,2.4493,7.7362,1.7736,8.3062,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.121,8121,3.88,10.91,1.28,11.6499,0.0109,0.3142,2.2777,-23.25,83.94,15.0,2.6378,8.1544,1.7085,8.7391,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.284,8284,5.89,8.83,1.33,10.6972,0.7854,-0.3458,2.7391,-45.06,76.81,36.06,3.0664,8.2435,1.6586,8.9503,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.41,8410,6.11,4.98,2.28,8.2055,0.7232,-0.0098,2.7871,-61.44,60.81,51.0,3.4674,7.8134,1.7405,8.7237,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.531,8531,7.74,1.36,2.71,8.3127,0.1364,0.192,3.2038,-75.94,14.81,69.56,4.0305,6.963,1.8683,8.2595,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.652,8652,8.57,-1.61,2.32,9.0233,0.0142,0.3731,2.4795,-71.25,-52.0,88.25,4.6286,5.8333,1.9278,7.6921,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.773,8773,8.0,-4.05,1.74,9.134,0.0458,0.1865,1.8697,-59.25,-71.19,102.38,5.0729,4.531,1.9031,7.063,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,8.894,8894,6.46,-5.36,1.08,8.4633,-0.0044,0.0295,1.6428,-49.06,-76.56,112.44,5.2557,3.2276,1.7946,6.4234,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,9.017,9017,6.09,-6.45,1.34,8.9714,-0.0829,-0.0829,1.1061,-40.56,-78.19,120.19,5.3656,1.9523,1.7347,5.9675,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,9.142,9142,5.05,-7.46,1.64,9.1566,-0.0829,-0.0502,1.657,-31.69,-78.75,129.13,5.324,0.712,1.7222,5.6408,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,9.305,9305,2.38,-8.1,1.86,8.6449,0.0218,-0.2236,-0.2236,-22.69,-78.19,137.31,4.9361,-0.4492,1.7404,5.2532,P006_Dumbbell_Concentration_Curls_01.csv,1
6,3,0,0,9.425,9425,2.26,-7.86,1.75,8.3636,0.0251,-0.3185,-0.7123,-23.81,-77.25,134.13,4.5834,-1.4257,1.7416,5.1063,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,9.547,9547,3.62,-7.4,1.7,8.4116,-0.096,-0.1767,-2.306,-31.94,-75.13,124.25,4.4565,-2.213,1.7362,5.2699,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,9.668,9668,5.29,-3.15,1.6,6.3613,-0.1854,0.0829,-3.6805,-53.19,-67.06,101.56,4.5663,-2.3365,1.7182,5.4095,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,9.794,9794,7.58,1.63,2.01,8.0096,0.0,0.4058,-4.1801,-75.25,-32.56,76.44,4.9635,-1.8138,1.7567,5.5688,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,9.916,9916,7.45,5.39,2.12,9.4366,-0.2389,0.757,-3.9106,-67.63,68.81,47.19,5.2911,-0.8645,1.8045,5.6568,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.037,10037,5.76,10.4,0.7,11.9091,-0.588,0.2585,-3.8005,-42.38,85.69,21.56,5.3529,0.6199,1.659,5.6383,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.157,10157,4.2,11.08,0.29,11.8529,-0.4069,0.1745,-1.2534,-25.56,90.0,5.56,5.201,1.9982,1.4786,5.7645,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.32,10320,1.11,10.45,-0.39,10.516,-0.2051,0.3229,-1.4846,-11.81,93.56,350.25,4.6619,3.112,1.2324,5.739,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.44,10440,-0.31,10.62,-0.75,10.651,0.2749,0.0971,-1.0941,-3.0,93.5,340.69,4.0067,4.1013,0.9711,5.8153,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.561,10561,-1.3,10.13,-0.17,10.2145,0.7352,-0.1385,-1.6919,5.56,89.88,332.5,3.3074,4.8958,0.8208,5.965,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.682,10682,-2.5,10.05,0.95,10.3998,0.7145,-0.1244,-0.9992,14.94,84.81,325.81,2.5422,5.575,0.8378,6.1842,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.808,10808,-2.79,9.76,1.34,10.239,0.2891,-0.2476,0.4156,16.94,81.81,326.56,1.8395,6.1264,0.904,6.4602,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,10.929,10929,-2.59,10.29,1.42,10.7055,-0.2487,-0.2073,1.0287,11.5,82.5,333.88,1.2558,6.6751,0.972,6.8614,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.05,11050,-0.83,11.22,1.05,11.2995,-0.4047,0.1429,2.1053,1.69,85.0,343.88,0.981,7.274,0.9823,7.4053,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.172,11172,1.92,10.74,0.65,10.9296,-0.1833,0.168,2.3693,-14.63,87.25,359.38,1.1047,7.7307,0.9385,7.8654,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.333,11333,3.84,9.51,0.64,10.276,0.3491,-0.1767,1.7421,-32.88,85.56,17.44,1.4651,7.9652,0.8991,8.1486,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.455,11455,4.54,7.39,1.25,8.7628,0.24,-0.0644,2.4293,-46.0,81.19,29.94,1.8703,7.8894,0.9454,8.163,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.577,11577,7.64,4.94,1.25,9.1834,-0.0982,0.192,2.6922,-64.56,76.38,48.56,2.6306,7.5007,0.9855,8.0095,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.701,11701,9.05,3.32,0.93,9.6845,0.0316,0.2182,1.921,-79.0,67.94,63.06,3.4765,6.9498,0.9782,7.8322,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.823,11823,9.28,0.43,1.05,9.3491,0.2094,-0.1265,1.838,-84.81,-3.56,75.56,4.2413,6.0907,0.9877,7.4873,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,11.943,11943,8.1,-1.7,0.99,8.3355,0.1156,-0.1811,1.9591,-73.63,-71.88,86.38,4.7498,5.0641,0.988,7.0129,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.064,12064,8.16,-3.81,1.07,9.069,0.0796,-0.0665,1.7268,-61.69,-78.0,97.88,5.1991,3.8947,0.9988,6.5725,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.186,12186,7.51,-5.15,0.99,9.1598,-0.0153,-0.0131,1.093,-52.5,-80.38,106.94,5.5037,2.7028,0.9976,6.2121,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.347,12347,6.87,-6.37,1.27,9.4545,-0.0785,0.12,1.1956,-43.38,-82.25,115.63,5.6837,1.5073,1.0335,5.9703,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.474,12474,5.78,-7.4,1.23,9.47,-0.3283,-0.0262,1.6439,-33.75,-82.38,125.5,5.6964,0.3335,1.0594,5.8037,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.595,12595,4.73,-7.71,1.31,9.1396,-0.5225,-0.7887,0.2323,-25.94,-78.13,131.06,5.5691,-0.7264,1.0924,5.7215,P006_Dumbbell_Concentration_Curls_01.csv,1
6,4,0,0,12.716,12716,3.52,-7.46,2.15,8.5243,-0.0644,-1.1857,-0.1844,-24.56,-73.13,125.69,5.299,-1.6137,1.2318,5.6746,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,12.837,12837,3.67,-7.6,2.7,8.8611,-0.1724,-1.1606,-1.201,-27.19,-68.25,113.88,5.0844,-2.4026,1.4253,5.8013,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,12.958,12958,4.59,-6.45,4.41,9.0619,-0.6752,-0.672,-2.0944,-35.75,-58.75,98.94,5.0192,-2.9359,1.8186,6.0926,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.08,13080,3.62,-2.6,4.03,6.0088,-0.8585,-0.1669,-1.9439,-45.13,-43.13,86.38,4.8348,-2.8917,2.11,6.0158,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.206,13206,7.09,-1.08,5.71,9.1673,-0.8967,0.4156,-1.886,-53.19,-25.44,76.88,5.132,-2.6529,2.5844,6.3289,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.369,13369,9.62,5.92,4.27,12.0757,-1.2588,0.2389,-1.8806,-58.5,21.38,59.5,5.7234,-1.5232,2.8065,6.5539,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.491,13491,8.1,6.08,4.08,10.9189,-1.0537,-0.0229,-2.6267,-50.69,46.0,49.06,6.0366,-0.5213,2.9743,6.7497,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.612,13612,3.65,9.21,4.5,10.881,-0.7079,0.0622,-2.6704,-33.81,62.81,31.75,5.7221,0.761,3.1754,6.5882,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.733,13733,4.31,9.13,4.09,10.8932,-0.7887,0.4222,-1.3799,-24.75,70.63,21.56,5.536,1.8638,3.2959,6.707,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.859,13859,1.14,10.17,1.62,10.3611,-1.117,0.8912,-1.0745,-16.06,79.38,10.0,4.9567,2.9584,3.075,6.5404,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,13.98,13980,2.68,10.79,-0.36,11.1237,-0.7854,1.3308,1.0745,-19.31,89.38,7.13,4.6567,3.9904,2.6224,6.6697,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.101,14101,4.41,10.0,-1.04,10.9786,-0.4451,1.0276,0.7156,-24.69,96.69,6.5,4.6242,4.7823,2.1398,6.988,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.223,14223,5.92,9.26,-1.77,11.1322,-0.4014,0.5258,1.6559,-32.0,102.81,11.38,4.795,5.3723,1.6246,7.3819,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.385,14385,6.95,8.68,-2.3,11.355,0.0382,-0.2574,1.4835,-44.75,108.25,26.56,5.0789,5.8082,1.1074,7.7947,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.51,14510,7.75,7.36,-1.78,10.8352,0.3109,-0.4407,1.5915,-54.5,107.38,36.94,5.4309,6.0127,0.7269,8.1349,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.633,14633,8.53,5.86,-0.94,10.3915,0.1342,-0.5825,2.0148,-68.31,106.13,50.63,5.8393,5.9926,0.5073,8.3825,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.753,14753,8.04,2.46,-0.08,8.4083,-0.0785,-0.36,2.69,-84.38,174.94,67.25,6.1293,5.5271,0.4299,8.2645,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.874,14874,8.51,0.14,-0.15,8.5125,-0.1778,-0.0676,1.7759,-79.56,-96.13,83.63,6.443,4.8172,0.3535,8.0525,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,14.995,14995,9.23,-2.63,0.02,9.5974,-0.1953,0.0055,1.8544,-67.69,-92.56,96.0,6.8103,3.8358,0.3095,7.8224,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,15.116,15116,8.21,-4.19,0.23,9.2203,-0.4734,-0.3643,1.5697,-56.63,-87.81,108.31,6.9947,2.7782,0.299,7.5322,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,15.237,15237,6.59,-5.05,0.8,8.3409,-0.2465,-0.4276,1.0472,-48.44,-82.63,116.63,6.9414,1.7467,0.3651,7.1671,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,15.4,15400,6.91,-6.43,1.58,9.5702,-0.084,-0.6872,0.6392,-39.75,-78.13,121.69,6.9372,0.6692,0.5252,6.9892,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,15.525,15525,5.63,-6.49,2.02,8.826,0.0633,-0.8639,0.1811,-37.13,-74.13,119.56,6.765,-0.2742,0.7221,6.8089,P006_Dumbbell_Concentration_Curls_01.csv,1
6,5,0,0,15.646,15646,4.36,-6.37,2.13,8.0077,0.2018,-0.3098,-0.6261,-37.69,-71.25,113.75,6.4481,-1.0775,0.9077,6.6002,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,15.766,15766,6.88,-6.67,2.91,10.0146,-0.0295,0.3011,-1.1192,-44.19,-70.81,106.94,6.505,-1.8144,1.1715,6.8542,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,15.887,15887,8.17,-2.63,1.68,8.7458,-0.2149,-0.336,-2.4173,-56.13,-63.25,95.63,6.7244,-1.9219,1.2385,7.1025,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.008,16008,8.4,-1.99,3.36,9.2634,0.2607,-1.0341,-1.4235,-63.31,-42.94,80.75,6.9452,-1.9309,1.5181,7.3667,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.129,16129,8.42,0.07,4.07,9.3523,-0.5694,-1.2141,-2.3082,-62.25,-14.94,68.94,7.1395,-1.6672,1.8544,7.5625,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.252,16252,6.85,3.77,5.9,9.7952,-0.6458,-1.1923,-2.2635,-52.94,17.25,54.38,7.1014,-0.9507,2.3875,7.5521,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.418,16418,5.85,5.7,6.61,10.5074,-0.9697,-0.5345,-1.2621,-40.13,34.13,45.0,6.9365,-0.0743,2.9439,7.5357,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.539,16539,2.6,7.47,5.47,9.6167,-1.0167,-0.1811,-1.6657,-30.31,46.75,36.63,6.365,0.9198,3.2768,7.2178,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.66,16660,4.04,8.86,5.18,11.0297,-0.7309,0.1549,-0.5803,-26.44,54.75,32.88,6.0587,1.9661,3.5276,7.2813,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.781,16781,3.57,9.45,5.86,11.6785,-0.576,0.5498,-0.5574,-23.19,60.81,28.0,5.7307,2.9523,3.8349,7.5009,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,16.902,16902,4.25,9.67,4.0,11.2948,-0.468,1.1617,1.6024,-28.69,66.56,28.81,5.5356,3.8375,3.8567,7.7617,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.023,17023,5.84,6.78,1.75,9.1179,-0.3862,1.645,2.018,-44.44,72.19,38.06,5.5757,4.2253,3.5791,7.8582,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.144,17144,7.65,7.63,0.27,10.808,-0.216,1.537,0.8345,-54.0,86.25,40.75,5.8491,4.6739,3.143,8.1201,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.269,17269,10.03,5.53,0.2,11.4552,0.3349,-0.1156,1.5555,-61.94,92.88,45.25,6.4,4.7867,2.7552,8.4536,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.432,17432,6.38,5.21,1.07,8.3062,1.0112,-0.6054,1.1334,-65.56,71.31,46.56,6.3974,4.8425,2.5331,8.4139,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.553,17553,6.47,3.25,2.92,7.807,0.6196,0.048,0.6545,-69.31,55.81,47.94,6.4069,4.6327,2.5841,8.3179,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.675,17675,9.09,3.36,3.09,10.1718,0.3371,0.4407,1.3734,-73.81,49.25,49.25,6.7605,4.465,2.6508,8.5245,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.795,17795,12.65,2.21,1.36,12.9134,-0.0153,0.5629,1.8337,-82.44,18.94,57.25,7.5366,4.1678,2.4807,8.9624,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,17.917,17917,9.21,1.57,0.3,9.3477,0.3622,-0.0295,0.1963,-83.44,-3.81,62.75,7.7571,3.8255,2.1933,8.9229,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,18.043,18043,7.41,-0.41,1.9,7.6607,0.8487,-0.5509,0.8912,-78.63,-53.63,63.69,7.7114,3.2674,2.1547,8.6477,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,18.165,18165,10.54,-2.19,2.49,11.0493,0.6425,-0.6752,2.2297,-70.19,-59.63,64.81,8.0841,2.5482,2.1989,8.7568,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,18.286,18286,9.62,-2.59,2.62,10.3013,0.1909,-0.4756,0.8421,-62.94,-57.56,65.19,8.2865,1.8711,2.2544,8.7892,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,18.447,18447,5.29,-4.72,2.35,7.4689,-0.4811,0.9687,-0.0796,-63.5,-64.5,67.88,7.8916,1.0026,2.267,8.2718,P006_Dumbbell_Concentration_Curls_01.csv,1
6,6,0,0,18.568,18568,8.28,-2.94,0.82,8.8246,-1.105,1.1137,-0.4909,-64.75,-72.69,77.13,7.9428,0.4831,2.0763,8.2239,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,18.69,18690,9.34,-0.94,0.38,9.3949,-0.1549,0.4232,-1.1923,-71.63,-78.19,77.06,8.1269,0.2955,1.8528,8.3407,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,18.811,18811,9.38,-0.11,0.94,9.4276,0.2149,-0.3622,-1.8282,-81.56,-65.88,66.19,8.292,0.2421,1.7325,8.4746,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,18.937,18937,8.26,2.35,1.82,8.7785,0.012,-1.1214,-1.5839,-80.63,20.38,54.44,8.2878,0.5199,1.744,8.4853,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.058,19058,7.73,4.21,3.98,9.6601,0.024,-0.6425,-2.3791,-67.0,47.63,41.06,8.2143,1.0061,2.0387,8.5231,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.179,19179,8.24,6.41,3.08,10.8845,-0.8901,-0.1571,-0.9468,-56.13,61.13,32.38,8.2177,1.7182,2.1759,8.6728,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.3,19300,6.73,7.44,2.71,10.3919,-0.3742,-0.3098,-0.9272,-49.38,68.06,28.81,8.0217,2.4722,2.2463,8.6893,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.461,19461,3.42,10.48,3.08,11.4461,-0.4636,-0.0894,-2.0562,-31.44,73.75,13.88,7.4153,3.5274,2.3561,8.5429,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.582,19582,5.0,10.42,2.5,11.8248,-0.132,0.0011,-0.9534,-25.56,76.88,8.69,7.097,4.4357,2.3751,8.6997,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.704,19704,0.75,9.27,2.46,9.6201,0.8279,-0.577,-1.6799,-16.0,74.06,0.69,6.2606,5.0727,2.3863,8.4037,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.828,19828,1.07,9.83,3.78,10.5859,-0.1178,-0.492,0.3327,-11.81,70.75,359.75,5.5766,5.6996,2.5699,8.3779,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,19.951,19951,1.6,11.61,3.33,12.1836,-0.0436,-0.1124,1.2195,-16.81,71.75,8.0,5.0526,6.4785,2.6701,8.6388,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.072,20072,3.32,9.54,3.9,10.8279,0.4025,0.4985,1.6417,-27.31,68.75,17.38,4.8243,6.8819,2.8322,8.8688,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.194,20194,5.26,7.54,2.9,9.64,0.3698,0.6927,2.3693,-42.94,65.25,28.81,4.8817,6.9686,2.8411,8.9702,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.314,20314,6.9,7.87,2.87,10.8528,0.577,0.1876,0.4996,-51.81,61.0,33.94,5.1477,7.0874,2.8449,9.21,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.477,20477,7.58,3.37,4.6,9.4854,0.9054,-0.2793,1.3821,-61.5,36.25,43.31,5.4682,6.5975,3.0762,9.1045,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.603,20603,7.18,2.51,3.75,8.4803,0.1778,0.5541,2.462,-66.81,17.81,50.44,5.6938,6.0589,3.165,8.8964,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.724,20724,8.54,1.28,3.85,9.4548,0.1484,0.6545,0.7189,-71.0,-15.88,61.56,6.0688,5.4292,3.2552,8.7694,P006_Dumbbell_Concentration_Curls_01.csv,1
6,7,0,0,20.845,20845,8.78,-1.18,2.27,9.1451,-0.1124,0.7407,2.4009,-69.56,-49.69,72.81,6.4261,4.5582,3.1254,8.4759,P006_Dumbbell_Concentration_Curls_01.csv,1
