participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
11,11,1,3,2,46.148,46148,-0.88,9.39,0.63,9.4522,-0.1625,0.0633,0.5487,11.38,85.88,67.25,-3.7816,8.3555,1.2709,9.2591,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,1,1,3,2,0.0,0,7.05,4.04,1.93,8.3516,-0.0295,0.0022,-0.2422,-53.69,67.25,117.31,7.9321,5.079,2.1016,9.6505,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.13,130,7.74,4.67,2.17,9.2965,-0.1091,-0.0153,0.0644,-53.63,67.75,117.5,7.9068,5.0251,2.1106,9.6034,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.26,260,8.14,6.09,2.22,10.4056,-0.1604,-0.0229,-0.288,-52.94,68.88,117.63,7.9376,5.1654,2.125,9.7058,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.39,390,7.63,6.7,2.01,10.3512,-0.0207,-0.1091,-0.5432,-50.0,70.31,115.38,7.897,5.3676,2.1099,9.7789,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.52,520,6.74,5.72,1.93,9.0483,0.048,-0.0905,-0.1418,-47.5,70.19,113.31,7.7446,5.4141,2.0862,9.6769,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.651,651,6.84,6.71,2.28,9.8493,0.0469,-0.0142,-0.6054,-45.13,70.5,110.88,7.6254,5.5848,2.1117,9.6848,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.781,781,6.19,7.18,2.58,9.8247,0.0731,0.0153,-0.1865,-41.75,71.19,107.19,7.4362,5.795,2.1734,9.6749,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,0.912,912,6.31,6.64,2.19,9.4182,0.0698,0.0742,-0.2149,-41.06,71.13,106.06,7.2878,5.9064,2.1756,9.6297,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.084,1084,6.19,7.54,2.49,10.0682,0.0229,0.1124,-0.2302,-38.31,72.38,102.25,7.1431,6.1217,2.217,9.6651,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.214,1214,6.24,8.23,1.98,10.5162,0.0349,0.0393,-0.1429,-37.38,72.94,100.81,7.0241,6.3995,2.1858,9.7504,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.344,1344,6.17,7.93,2.21,10.2878,0.0622,0.0142,-0.3502,-36.06,72.94,99.31,6.9116,6.6012,2.189,9.805,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.475,1475,6.54,9.15,2.44,11.5086,0.0164,-0.0295,0.1265,-34.69,72.81,98.5,6.8626,6.937,2.2221,10.0078,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.605,1605,5.74,8.23,2.47,10.3335,0.012,-0.0731,-0.2542,-34.06,72.63,98.31,6.7147,7.1074,2.2547,10.0343,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.735,1735,5.27,7.56,2.41,9.5255,-0.0065,-0.0284,0.1364,-33.88,72.25,98.69,6.5243,7.1671,2.2752,9.9554,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.865,1865,5.55,7.68,2.57,9.8178,-0.0447,0.0262,-0.1429,-33.75,72.5,98.63,6.3959,7.2346,2.314,9.9299,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,1.995,1995,5.77,8.05,2.49,10.2125,-0.0654,0.0065,0.132,-33.75,73.06,98.69,6.3134,7.3421,2.3372,9.9614,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.168,2168,5.89,8.58,2.51,10.7055,-0.0556,0.0033,0.1571,-34.25,73.5,99.44,6.2576,7.5052,2.36,10.0527,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.298,2298,6.08,8.06,2.25,10.3437,-0.0545,0.0316,0.0971,-35.75,73.69,101.0,6.2342,7.5783,2.3455,10.0895,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.428,2428,6.58,8.2,2.42,10.7885,-0.0469,0.0458,0.1407,-36.5,74.19,101.69,6.2798,7.6602,2.3553,10.1815,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.558,2558,5.55,7.75,1.73,9.688,-0.0644,-0.0207,-0.0284,-36.88,74.5,102.19,6.1836,7.6721,2.2729,10.1126,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.688,2688,5.54,7.79,1.95,9.7559,-0.0284,0.0076,0.5607,-38.13,74.81,103.81,6.0988,7.6876,2.2304,10.0633,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
11,1,1,3,2,2.819,2819,6.6,6.99,1.82,9.7843,0.0709,0.0851,0.1473,-41.5,74.06,106.88,6.1649,7.5957,2.1763,10.0218,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_05.csv,1
