participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
14,3,0,1,0,7.493,7493,1.38,5.12,-7.49,9.1771,-0.576,0.2923,0.3338,-6.63,144.25,247.31,0.9202,4.0217,-7.957,8.9629,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,7.66,7660,1.21,4.51,-8.84,9.9975,-0.9937,0.0513,0.2574,-6.75,151.94,244.88,0.9584,4.086,-8.0733,9.0991,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,7.782,7782,1.39,3.92,-9.25,10.142,-0.721,0.204,-0.1396,-5.88,157.5,244.94,1.0153,4.0641,-8.2284,9.2333,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,7.903,7903,1.5,3.24,-9.6,10.2424,-0.444,-0.0393,0.0971,-5.0,161.5,245.25,1.0791,3.9555,-8.4091,9.3555,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.024,8024,0.15,2.17,-9.37,9.6192,-0.3774,-0.1745,-0.0022,-6.31,163.69,245.5,0.9567,3.7203,-8.5358,9.3603,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.145,8145,0.85,1.69,-9.3,9.4904,-0.5825,0.348,0.048,-5.31,167.0,245.5,0.9426,3.4527,-8.6365,9.3487,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.266,8266,0.71,1.47,-9.8,9.935,-0.5509,-0.0753,0.1451,-4.56,171.13,244.94,0.912,3.1914,-8.7898,9.3956,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.388,8388,0.44,1.05,-10.26,10.323,-0.4331,0.2847,0.1058,-4.56,174.44,244.06,0.8498,2.9093,-8.9835,9.481,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.513,8513,1.55,0.39,-9.55,9.6828,-0.1069,-0.048,-0.0033,-3.13,176.06,243.75,0.9421,2.5773,-9.0582,9.4647,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.677,8677,0.55,1.82,-12.76,12.9009,-0.3087,0.1462,-0.0327,-4.81,179.63,243.5,0.8904,2.4775,-9.546,9.9023,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.799,8799,2.08,1.56,-11.93,12.21,1.0363,-0.1854,-0.0807,-4.38,176.44,244.13,1.0472,2.3566,-9.8601,10.1918,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,8.924,8924,0.4,1.13,-10.35,10.4192,0.9032,-0.4123,-0.0731,-7.19,169.19,244.75,0.9619,2.195,-9.9247,10.2099,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.045,9045,0.94,2.73,-9.25,9.6901,0.8967,0.4461,-0.1025,-6.31,162.75,245.13,0.959,2.2655,-9.8358,10.1388,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.166,9166,1.66,3.21,-8.61,9.3377,1.1421,-0.0273,0.0829,-5.06,155.94,243.81,1.0514,2.3899,-9.6743,10.0204,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.287,9287,1.01,4.32,-7.63,8.8261,0.8476,-0.2149,-0.1734,-6.25,148.75,244.25,1.0459,2.6443,-9.4049,9.8254,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.408,9408,1.24,5.19,-7.01,8.8099,0.6741,0.1298,-0.1833,-5.63,143.31,245.25,1.0715,2.9797,-9.0893,9.6251,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.529,9529,1.31,6.67,-5.91,9.0074,0.8247,-0.408,-0.0818,-5.81,139.19,246.31,1.1029,3.466,-8.6703,9.4024,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
