feature,importance
filteredZ_peak_position,0.000435237533524992
gyroZ_std,0.00043416019049460376
gyroY_energy,0.0004305933794795685
gyroZ_skew,0.0004187549421567569
filteredX_kurtosis,0.0004094048408638338
gyroX_mean,0.000394528434585017
gyroZ_peak_position,0.00037181870910424277
filteredZ_diff_mean,0.00033809082162066043
accelY_peak_value,0.0003128706172235556
gyroY_min,0.0002993186151896311
accelY_max,0.0002987601901701575
filteredY_diff_mean,0.00029854791556228015
gyroZ_range,0.00029605939623201773
gyroY_rms,0.0002772262377071739
accelX_diff_max,0.0002751867085312772
gyroZ_median,0.0002507051300041127
gyroY_std,0.00021656355376127923
filteredY_peak_position,0.0001830804896810554
gyroZ_mean,0.00017281161427238563
gyroX_diff_mean,0.00013817848772077084
gyroY_diff_mean,0.0001290261515037034
gyroZ_min,0.00012256076903174024
gyroZ_diff_max,0.00011731688093404712
gyroY_range,0.00011589172066473297
gyroZ_diff_mean,0.0001036888347964211
