participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant,rep_original,source_dataset
2,9,0,0,21.346,21346,-0.53,12.0,1.5,12.105,-0.7909,0.1309,-1.945,0.13,81.25,48.13,3.7757,5.5355,3.3822,7.5058,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,21.466,21466,-0.37,11.11,1.31,11.1931,-0.4429,0.0785,-1.1792,8.56,85.06,38.56,3.2294,6.2701,3.1091,7.7078,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,21.587,21587,-0.14,11.78,1.23,11.8449,-0.2771,0.1364,-0.2727,12.44,87.0,33.63,2.7854,6.9962,2.8615,8.0556,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,21.708,21708,0.22,11.76,1.5,11.8573,0.4156,0.4014,0.8781,9.63,85.94,34.56,2.4473,7.6239,2.6821,8.4444,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,21.83,21830,0.35,12.71,2.02,12.8743,0.7167,0.3033,2.0649,-0.13,81.94,42.38,2.171,8.2941,2.5949,8.9576,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,21.952,21952,1.67,11.85,2.07,12.1448,1.0527,0.1887,2.9856,-17.69,75.44,58.06,2.1049,8.7627,2.5257,9.3592,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.117,22117,3.9,8.2,1.84,9.2648,1.2872,0.0502,4.7822,-48.44,56.0,86.06,2.3415,8.6885,2.4353,9.3222,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.238,22238,5.18,2.83,3.72,6.9771,1.0559,-0.589,3.7132,-61.13,14.13,107.38,2.7155,7.9165,2.6046,8.7653,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.36,22360,7.28,-1.42,3.79,8.3294,0.7974,-0.168,3.2343,-56.25,-25.56,125.0,3.317,6.6862,2.7608,7.958,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.48,22480,4.28,-5.5,3.43,7.7675,0.697,-0.2803,2.1326,-46.31,-45.19,137.56,3.4439,5.0804,2.849,6.7667,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.601,22601,2.48,-8.37,3.82,9.5289,-0.0109,-0.7919,-0.8465,-38.0,-50.56,142.13,3.3169,3.308,2.977,5.5504,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,9,0,0,22.722,22722,5.44,-4.43,5.29,8.7865,-1.1072,0.1811,-1.6232,-43.0,-39.19,134.31,3.5967,2.2883,3.2818,5.3798,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,22.843,22843,6.0,-1.02,5.19,7.9985,-1.165,0.6,-1.994,-51.56,-22.44,127.5,3.9134,1.8524,3.5332,5.5883,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,22.968,22968,8.24,0.96,5.75,10.0936,-1.0047,0.3109,-1.3035,-57.06,0.31,119.56,4.4835,1.7348,3.8253,6.1436,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.132,23132,6.49,4.06,5.15,9.2264,-0.8792,-0.048,-1.1683,-51.75,33.69,105.81,4.7479,2.0412,3.9999,6.5351,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.252,23252,5.26,6.61,4.06,9.3725,-0.841,0.1014,-1.9428,-43.31,50.13,95.88,4.8154,2.6432,4.0078,6.7998,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.374,23374,4.67,8.73,3.4,10.4681,-0.8596,0.4494,-1.7137,-33.69,62.63,84.69,4.7962,3.4453,3.9277,7.0923,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.494,23494,2.38,9.93,2.58,10.5321,-0.5749,0.4538,-2.0333,-23.19,71.81,71.69,4.4778,4.2998,3.7501,7.2528,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.615,23615,2.48,10.87,2.25,11.3741,-0.5367,0.348,-1.609,-12.56,76.88,58.75,4.2146,5.1656,3.5524,7.5542,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.737,23737,1.06,10.44,1.51,10.6018,-0.5214,0.1953,-1.4552,-3.0,80.94,47.38,3.7989,5.8606,3.2833,7.7174,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.863,23863,-0.67,11.17,0.8,11.2186,-0.5247,-0.1134,-1.3472,6.44,84.75,37.63,3.21,6.5603,2.9561,7.8791,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,23.985,23985,-0.12,11.89,1.67,12.0073,-0.1124,0.0796,-0.4189,12.31,86.56,31.56,2.7712,7.2626,2.7866,8.2577,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.146,24146,1.18,13.45,1.67,13.6046,0.4854,0.348,1.7508,5.88,84.94,36.31,2.5615,8.0779,2.6395,8.8759,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.268,24268,2.26,14.33,1.85,14.6246,1.0188,0.3862,3.6663,-12.13,79.38,51.88,2.5218,8.9018,2.5354,9.5932,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.389,24389,3.59,10.39,1.37,11.0778,1.2086,-0.2531,4.4506,-38.5,67.81,76.38,2.6625,9.0979,2.3819,9.7742,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.51,24510,4.82,6.2,2.36,8.2001,1.1192,-1.0974,3.9412,-58.81,32.88,103.31,2.9468,8.716,2.379,9.5033,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.636,24636,4.56,-1.25,3.9,6.1291,1.1476,-0.7854,3.8365,-55.44,-17.44,125.31,3.1594,7.4028,2.5794,8.452,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.757,24757,4.52,-7.19,4.19,9.4701,0.6523,-0.1331,2.6911,-38.94,-46.25,147.31,3.3387,5.4798,2.7916,6.9978,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.878,24878,3.72,-7.12,4.75,9.3325,-0.2651,0.3523,-0.3196,-34.88,-51.06,153.5,3.3889,3.8195,3.0497,5.9476,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,10,0,0,24.999,24999,4.21,-4.38,4.62,7.6324,-0.6141,0.516,-1.5653,-43.56,-44.75,147.06,3.4971,2.739,3.2566,5.508,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.167,25167,5.77,-0.04,4.13,7.0959,-0.8432,0.5029,-2.4369,-57.44,-23.88,134.75,3.7966,2.3728,3.3717,5.6047,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.289,25289,7.08,2.53,4.08,8.5542,-0.5956,0.0415,-1.7017,-61.88,5.06,123.31,4.2293,2.3935,3.465,5.9685,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.41,25410,8.15,3.88,4.46,10.0682,-0.7079,-0.0196,-1.609,-57.75,29.56,113.38,4.746,2.5894,3.5962,6.4932,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.531,25531,5.52,5.51,4.21,8.8631,-0.8268,0.3883,-1.8326,-49.69,50.5,101.31,4.848,2.9743,3.677,6.7727,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.652,25652,5.09,7.92,2.8,9.8221,-0.7559,0.3752,-1.5937,-38.94,65.75,88.88,4.8799,3.626,3.5615,7.0459,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.773,25773,1.98,9.13,2.03,9.5602,-0.589,0.4614,-2.0213,-26.19,74.94,74.75,4.4977,4.3513,3.3597,7.1028,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,11,0,0,25.895,25895,0.27,10.98,1.34,11.0648,-0.6087,0.5923,-2.0235,-11.5,81.25,57.5,3.9406,5.2248,3.0935,7.2385,P002_Dumbbell_Concentration_Curls_03.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.0,0,-2.52,9.27,0.52,9.6205,-0.0262,-0.0622,-0.0796,14.0,87.75,74.63,-2.2748,9.4093,0.3956,9.6884,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.121,121,-2.65,9.53,0.2,9.8936,-0.0185,0.0316,0.0295,14.25,88.19,74.31,-2.3242,9.4252,0.3698,9.7146,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.242,242,-2.3,9.26,0.4,9.5497,0.0175,0.0469,0.0262,14.0,87.81,74.38,-2.321,9.4034,0.3738,9.6928,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.363,363,-2.32,9.45,0.27,9.7344,0.0011,-0.0076,-0.0774,14.0,87.94,74.19,-2.3209,9.4096,0.3601,9.6983,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.489,489,-2.27,9.38,0.44,9.6608,0.0142,-0.0273,0.0545,13.63,87.81,74.75,-2.3142,9.4057,0.3706,9.6933,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.61,610,-2.5,9.41,0.42,9.7455,-0.024,-0.0109,-0.0076,13.69,87.94,74.81,-2.3387,9.4062,0.3771,9.6999,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.732,732,-2.44,9.42,0.38,9.7383,0.0207,0.0076,-0.0371,13.69,87.88,74.88,-2.352,9.408,0.3775,9.7049,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,0.852,852,-2.3,9.4,0.35,9.6836,-0.0076,0.0109,-0.0065,13.69,87.88,74.81,-2.3452,9.407,0.3739,9.7021,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.015,1015,-2.25,9.48,0.38,9.7508,-0.0087,-0.0185,0.1167,13.5,87.88,75.0,-2.3326,9.4166,0.3747,9.7085,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.141,1141,-2.23,9.48,0.38,9.7462,-0.0142,-0.0153,0.0742,13.56,87.94,75.13,-2.3191,9.425,0.3754,9.7133,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.263,1263,-2.01,9.52,0.33,9.7355,0.0098,-0.0022,0.0469,13.44,88.0,75.19,-2.2784,9.4375,0.3694,9.7156,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.383,1383,-2.08,9.49,0.33,9.7209,-0.0011,0.0076,0.0687,13.38,87.94,75.25,-2.2522,9.4444,0.3642,9.7161,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.504,1504,-2.11,9.53,0.41,9.7694,0.0065,0.0076,0.0709,13.0,87.88,75.69,-2.2335,9.4557,0.3702,9.7229,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.625,1625,-2.0,8.69,0.42,8.9271,0.024,0.096,0.1658,12.81,87.75,75.63,-2.2027,9.3548,0.3768,9.618,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.746,1746,-2.52,9.85,0.03,10.1673,0.0556,-0.0033,0.5672,9.5,87.31,78.44,-2.2445,9.42,0.3311,9.6894,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,1.867,1867,-3.86,11.12,0.31,11.775,-0.0011,0.0862,-0.4145,9.13,87.31,78.69,-2.4574,9.6441,0.3283,9.9576,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.035,2035,-5.49,11.24,1.35,12.5817,0.673,0.8083,-2.0966,19.75,82.69,64.69,-2.857,9.8544,0.463,10.2706,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.156,2156,-6.46,11.71,1.34,13.4407,0.2236,0.4069,-3.0849,39.38,74.31,40.88,-3.3318,10.0989,0.5785,10.65,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.276,2276,-5.31,6.19,0.79,8.1937,0.0273,-0.5421,-4.2215,61.94,64.19,18.88,-3.5925,9.5838,0.6064,10.2529,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.397,2397,-6.29,0.0,1.35,6.4332,-0.2487,-0.7865,-3.771,82.63,-0.31,352.81,-3.9479,8.3209,0.7044,9.2369,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.518,2518,-5.87,-3.53,1.22,6.9575,-0.4581,-0.5498,-2.7609,71.75,-79.0,330.81,-4.2012,6.7592,0.7723,7.9959,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.641,2641,-3.05,-5.07,1.34,6.0665,0.6065,2.018,1.3243,64.19,-66.0,330.25,-4.0495,5.2005,0.8471,6.6454,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,1,0,0,2.762,2762,-6.2,-2.15,2.68,7.0884,0.1254,0.4222,1.9711,69.63,-36.31,347.13,-4.3329,4.2319,1.0887,6.1537,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,1,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,2.888,2888,-7.48,0.87,2.46,7.9221,-0.0404,0.0862,2.5242,72.75,4.44,1.0,-4.7476,3.7888,1.2694,6.2054,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.049,3049,-8.52,3.06,2.69,9.4441,-0.0218,-0.048,1.1803,65.0,44.81,17.44,-5.2447,3.6928,1.4566,6.5776,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.17,3170,-8.67,4.93,2.31,10.2377,-0.1494,-0.12,1.1639,58.0,56.75,26.38,-5.6961,3.8558,1.569,7.0551,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.291,3291,-7.83,5.87,2.33,10.0596,-0.0785,0.228,1.4835,51.06,62.88,34.0,-5.9773,4.1213,1.6693,7.4498,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.413,3413,-5.31,6.32,3.01,8.7863,-0.048,0.4963,1.2632,41.75,64.69,41.5,-5.8893,4.411,1.846,7.5861,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.539,3539,-5.64,8.47,3.24,10.6793,-0.4265,0.2793,1.4454,30.81,67.5,49.88,-5.8565,4.9459,2.0297,7.9297,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
2,2,0,0,3.661,3661,-3.13,9.49,2.93,10.4135,-0.3894,0.2018,2.0595,18.56,72.0,60.38,-5.4972,5.5447,2.1483,8.098,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0,2,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
